GEOID20,District
36039000024,8
36039000039,8
36039000032,8
36039000013,8
36039000030,8
36039000028,8
36039000034,8
36039000033,8
36039000050,8
36039000001,8
36039000051,8
36039000042,8
36039000043,8
36039000047,8
36039000049,8
36039000035,8
36039000036,8
36039000037,8
36039000026,8
36039000007,8
36039000044,8
36039000038,8
36039000011,8
36039000006,8
36039000010,8
36039000009,8
36039000022,8
36039000021,8
36039000017,8
36039000015,8
36039000023,8
36039000029,8
36039000005,8
36039000002,8
36039000003,8
36039000004,8
36039000027,8
36039000018,8
36039000019,8
36039000025,8
36039000020,8
36039000048,8
36109000062,26
36109000055,26
36109000050,26
36109000052,26
36109000046,26
36109000058,26
36109000047,26
36109000053,26
36111000122,19
36111000123,19
36111000143,19
36111000153,19
36111000150,19
36111000051,8
36111000109,8
36111000075,19
36055000129,23
36055000127,23
36055000128,23
36055000141,23
36055000130,23
36055000144,23
36055000126,23
36055000124,23
36055000182,23
36055000142,23
36055000180,23
36055000159,23
36055000138,23
36055000202,23
36055000151,23
36055000178,23
36055000199,23
36055000168,23
36055000123,23
36055000220,23
36055000194,23
36055000179,23
36055000161,23
36055000187,23
36055000170,23
36055000158,23
36055000206,23
36055000200,23
36055000171,23
36055000196,23
36055000368,23
36055000359,23
36055000367,23
36055000230,25
36055000237,25
36055000234,23
36055000238,23
36029000182,24
36029000694,24
36029000593,24
36029000604,24
36029000598,24
36029000602,24
36029000599,24
36029000613,24
36029000606,24
36029000531,24
36029000005,25
36029000791,25
36029000786,25
36029000734,25
36029000085,25
36029000070,25
36029000068,25
36029000510,25
36029000498,25
36029000012,25
36029000542,24
36029000514,25
36029000513,25
36029000079,25
36029000084,25
36029000465,25
36029000283,24
36029000332,25
36029000072,25
36029000685,24
36029000569,25
36029000693,24
36029000768,25
36029000797,24
36029000649,24
36029000792,25
36029000237,24
36029000195,24
36029000756,25
36029000109,25
36029000328,25
36029000609,24
36029000209,24
36029000074,25
36029000573,25
36029000334,25
36029000336,25
36029000069,25
36029000105,24
36029000029,25
36029000407,25
36029000686,24
36029000688,24
36029000665,25
36029000006,25
36029000227,24
36029000235,24
36055000082,23
36055000029,23
36055000008,23
36055000485,23
36055000016,23
36055000033,23
36055000019,23
36055000005,23
36055000021,23
36055000035,23
36055000020,23
36055000025,23
36055000001,23
36055000023,23
36055000030,23
36055000040,23
36055000002,23
36055000393,23
36055000474,23
36055000492,23
36055000578,23
36055000645,23
36055000323,23
36055000340,23
36055000310,23
36055000307,23
36055000296,23
36055000302,23
36055000316,23
36055000285,23
36057000027,22
36057000026,22
36057000019,22
36057000013,22
36057000028,22
36057000036,8
36057000039,8
36057000037,8
36057000038,8
36057000022,8
36057000023,8
36057000030,22
36057000040,8
36057000029,8
36057000041,8
36057000006,22
36057000020,22
36057000010,22
36057000016,22
36057000035,8
36057000021,22
36057000025,22
36057000042,8
36057000031,8
36057000033,22
36057000003,22
36057000034,22
36057000009,22
36057000005,22
36057000015,22
36057000001,22
36057000004,22
36055000772,23
36055000778,23
36055000780,23
36055000794,23
36055000775,23
36055000762,23
36055000112,23
36055000092,23
36055000109,23
36055000796,23
36055000790,23
36055000779,23
36055000610,23
36055000619,23
36055000623,23
36055000652,23
36055000542,23
36055000720,23
36055000530,23
36055000533,23
36055000554,23
36055000654,23
36055000668,23
36055000656,23
36055000572,23
36055000558,23
36055000575,23
36029000056,25
36029000053,25
36029000450,24
36029000455,24
36029000403,25
36029000225,24
36029000185,24
36029000049,25
36029000004,25
36029000729,25
36029000057,25
36029000071,25
36029000590,24
36029000579,24
36029000596,24
36029000626,24
36029000661,24
36029000757,25
36029000659,24
36029000025,25
36029000193,24
36029000239,24
36029000344,24
36029000113,24
36029000759,25
36029000320,25
36029000329,25
36029000645,24
36029000073,25
36029000511,25
36029000504,25
36029000177,24
36029000044,25
36029000021,25
36029000042,25
36029000261,24
36029000174,24
36029000208,24
36029000201,24
36029000226,24
36029000519,24
36029000007,25
36029000034,25
36029000058,25
36029000081,25
36029000204,24
36029000475,24
36029000045,25
36029000016,25
36029000001,25
36029000295,25
36029000297,25
36029000299,25
36029000258,24
36029000273,24
36029000066,25
36029000497,25
36029000153,24
36029000164,24
36029000043,25
36029000276,24
36029000019,25
36029000390,24
36029000392,25
36029000413,25
36029000269,24
36029000124,24
36029000197,24
36029000203,24
36029000221,24
36029000014,25
36029000026,25
36029000136,24
36029000024,25
36029000377,24
36029000122,24
36029000130,24
36029000131,24
36029000319,25
36029000140,24
36029000152,24
36029000067,25
36057000007,22
36057000012,22
36057000008,22
36057000011,22
36057000032,8
36057000002,22
36057000018,22
36063000034,25
36063000037,25
36063000032,25
36063000030,25
36063000031,25
36063000028,25
36063000029,25
36063000026,25
36063000148,25
36063000153,25
36063000150,25
36063000151,25
36063000149,25
36063000114,25
36063000112,25
36063000130,25
36063000115,25
36063000110,25
36063000121,25
36063000182,25
36063000181,25
36063000154,25
36063000156,25
36063000155,25
36063000005,25
36063000006,25
36063000007,25
36063000103,25
36063000085,25
36063000092,25
36063000087,25
36063000090,25
36063000091,25
36063000076,25
36063000077,25
36063000020,25
36063000019,25
36029000147,24
36029000274,24
36029000438,25
36029000382,24
36029000387,24
36029000386,24
36029000391,24
36029000397,24
36029000213,24
36029000212,24
36029000214,24
36029000116,24
36029000470,25
36029000576,24
36029000627,24
36029000624,24
36029000199,24
36029000222,24
36029000217,24
36029000430,25
36029000294,25
36029000115,24
36029000127,24
36029000126,24
36029000129,24
36029000257,24
36029000723,25
36029000018,25
36029000349,24
36029000366,24
36029000491,25
36029000304,24
36029000035,25
36029000788,25
36029000143,24
36029000154,24
36029000141,24
36029000149,24
36029000119,24
36029000440,24
36029000327,25
36029000704,24
36029000037,25
36029000135,24
36029000402,24
36029000463,24
36029000401,24
36029000404,25
36029000145,24
36029000368,24
36029000050,25
36029000176,24
36029000766,25
36029000369,24
36029000134,24
36029000156,24
36029000150,24
36029000290,24
36063000011,25
36063000152,25
36063000057,25
36063000063,25
36063000179,25
36063000176,25
36063000178,25
36063000001,25
36063000003,25
36063000023,25
36063000166,25
36063000127,25
36063000164,25
36063000173,25
36063000080,25
36063000048,25
36063000049,25
36063000043,25
36063000053,25
36063000056,25
36063000041,25
36063000102,25
36063000104,25
36063000160,25
36063000161,25
36055000535,23
36055000546,23
36055000540,23
36055000607,23
36055000673,23
36055000261,23
36055000255,23
36029000009,25
36029000807,24
36029000308,24
36029000698,24
36029000110,24
36029000114,24
36029000350,24
36029000355,24
36029000063,25
36029000640,24
36029000086,25
36029000312,24
36029000011,25
36029000138,24
36029000137,24
36029000139,24
36029000300,25
36029000311,24
36029000282,24
36029000051,25
36029000121,24
36029000431,24
36029000151,24
36029000280,24
36029000603,24
36029000699,24
36029000748,25
36029000502,24
36029000031,25
36029000038,25
36029000775,25
36029000163,24
36029000160,24
36029000330,25
36029000157,24
36029000166,24
36029000186,24
36029000171,24
36029000246,24
36029000251,24
36029000383,25
36029000378,25
36029000123,24
36029000255,24
36029000415,25
36029000646,24
36029000798,24
36029000538,24
36029000090,24
36029000091,24
36063000061,25
36063000078,25
36063000066,25
36063000067,25
36063000071,25
36063000070,25
36063000068,25
36063000107,25
36063000097,25
36063000009,25
36063000008,25
36063000038,25
36063000046,25
36063000039,25
36063000162,25
36063000163,25
36063000174,25
36063000171,25
36063000175,25
36063000170,25
36063000168,25
36063000108,25
36063000081,25
36063000082,25
36063000073,25
36063000074,25
36063000072,25
36063000117,25
36063000122,25
36063000120,25
36063000123,25
36063000124,25
36063000125,25
36063000137,25
36063000140,25
36063000128,25
36063000159,25
36063000018,25
36063000015,25
36063000106,25
36063000105,25
36063000119,25
36063000126,25
36063000138,25
36055000259,23
36055000256,23
36055000264,23
36055000257,23
36055000267,23
36055000501,23
36055000806,23
36055000617,23
36055000706,23
36055000807,25
36055000804,25
36055000734,23
36055000732,23
36055000691,23
36055000322,23
36055000277,23
36055000300,23
36055000433,23
36055000461,23
36055000504,23
36055000500,23
36055000509,23
36055000495,23
36055000390,23
36055000512,23
36055000346,23
36055000121,23
36029000155,24
36029000117,24
36029000111,24
36029000120,24
36029000655,25
36029000076,25
36029000118,24
36029000773,25
36029000032,25
36029000286,24
36029000406,25
36029000230,24
36029000229,24
36029000250,24
36029000248,24
36029000305,24
36029000623,24
36029000298,25
36029000088,24
36029000534,24
36029000097,24
36063000025,25
36063000165,25
36063000136,25
36063000142,25
36063000116,25
36063000109,25
36063000111,25
36063000045,25
36063000044,25
36063000157,25
36063000083,25
36063000143,25
36063000147,25
36063000146,25
36063000167,25
36063000134,25
36063000133,25
36063000132,25
36063000135,25
36063000131,25
36063000158,25
36063000047,25
36063000089,25
36029000284,24
36029000112,24
36029000146,24
36029000125,24
36029000017,25
36029000142,24
36029000272,24
36029000835,24
36029000236,24
36029000442,24
36029000187,24
36029000148,24
36029000144,24
36029000289,24
36029000266,24
36029000279,24
36029000680,25
36029000471,25
36029000008,25
36029000173,24
36029000621,24
36029000527,24
36029000075,25
36029000078,25
36029000509,25
36029000464,25
36029000533,24
36029000100,24
36029000172,24
36029000211,24
36029000207,24
36029000335,24
36029000065,25
36029000041,25
36029000104,24
36029000023,25
36029000809,24
36029000642,24
36029000501,24
36029000003,25
36029000175,24
36029000586,24
36029000093,24
36029000749,25
36029000030,25
36029000027,25
36029000039,25
36029000518,24
36029000161,24
36029000159,24
36029000054,25
36055000544,23
36055000571,23
36055000559,23
36055000044,23
36055000045,23
36055000031,23
36055000043,23
36055000037,23
36055000242,23
36055000007,23
36055000015,23
36055000011,23
36055000398,23
36055000426,23
36055000189,23
36055000562,23
36055000080,23
36055000752,23
36055000749,23
36055000751,23
36029000158,24
36029000165,24
36029000169,24
36029000170,24
36029000167,24
36029000252,24
36029000253,24
36029000254,24
36029000374,25
36029000379,24
36029000373,25
36029000260,24
36029000549,24
36029000416,25
36029000095,24
36029000089,24
36029000096,24
36029000094,24
36029000087,24
36063000088,25
36063000099,25
36063000075,25
36063000084,25
36063000017,25
36063000016,25
36063000014,25
36063000064,25
36063000062,25
36063000058,25
36063000177,25
36063000004,25
36063000002,25
36063000024,25
36063000022,25
36063000060,25
36063000172,25
36063000079,25
36063000051,25
36063000050,25
36063000042,25
36063000052,25
36063000040,25
36063000100,25
36063000101,25
36063000086,25
36063000059,25
36063000010,25
36063000065,25
36055000218,23
36055000226,23
36055000192,23
36055000216,23
36055000223,23
36055000205,23
36055000221,23
36055000164,23
36055000166,23
36055000131,23
36055000139,23
36055000140,23
36055000125,23
36055000503,23
36055000750,23
36055000455,23
36055000442,23
36055000428,23
36055000438,23
36055000473,23
36055000449,23
36055000447,23
36055000467,23
36055000453,23
36055000808,23
36055000814,23
36055000659,23
36055000733,23
36055000713,23
36055000661,23
36055000662,23
36055000565,23
36055000553,23
36055000552,23
36055000534,23
36055000548,23
36029000083,25
36029000690,24
36029000610,24
36029000585,24
36029000695,24
36029000370,24
36029000543,24
36029000449,25
36029000178,24
36029000338,24
36029000785,25
36029000566,25
36029000669,24
36029000454,24
36029000622,24
36029000363,24
36029000348,24
36029000358,24
36029000047,25
36029000713,25
36029000107,25
36029000128,24
36029000551,24
36029000015,25
36029000417,24
36029000544,24
36029000103,24
36029000101,24
36029000162,24
36029000168,24
36055000070,25
36055000233,23
36055000231,23
36055000488,23
36055000136,23
36055000107,23
36029000628,24
36029000794,25
36029000316,25
36029000052,25
36029000059,25
36029000732,25
36029000082,25
36029000567,25
36029000505,25
36029000077,25
36029000040,25
36055000064,23
36055000782,23
36055000423,23
36055000404,23
36055000271,23
36055000405,23
36055000424,23
36055000421,23
36055000636,23
36055000630,23
36055000101,23
36055000119,23
36055000118,23
36055000114,23
36055000715,23
36055000709,23
36055000343,23
